"site","Observed.rich","Estimator.rich","Est_s.e..rich","year","Observed.div","Estimator.div","Est_s.e..div","turnover","propObs.rich","propObs.div","traps","years","final.obs.div","final.obs.rich","final.est.div.se","final.est.rich.se","prop.final.est.div","prop.final.est.rich","final.est.div","final.est.rich","warning","signif.rich","signif.div","final.signif.rich","final.signif.div","signifText.rich","signifText.div","obsRank"
"SERC",89,114.77681345234,16.0624992322178,"2022",21.3221598406532,21.6612333594487,0.53345611939978,0.418489548723112,0.775417937848192,0.984346527588299,2897,8,21.3221598406532,89,0.493587587442453,20.2953475462775,0.984346527588299,0.775417937848192,21.6612333594487,114.77681345234,"N",1,0,1,1,"No Overlap","Overlap",7
"SERC",89,114.77681345234,20.2953475462775,"full",21.3221598406532,21.6612333594487,0.493587587442453,0.418489548723112,0.775417937848192,0.984346527588299,2897,8,21.3221598406532,89,0.493587587442453,20.2953475462775,0.984346527588299,0.775417937848192,21.6612333594487,114.77681345234,"N",1,0,1,1,"No Overlap","Overlap",7
"SJER",8,8.99166666666667,1.36624018707912,"2016",4.93880115954383,5.33510801666483,0.533695277089706,NA,0.889712696941613,0.925717182129569,120,1,7.95883408548297,25,0.425951659434813,22.5195604228817,0.595268217114305,0.140384789634238,8.29676609224288,56.986230636833,"Y",0,0,1,1,"Overlap","Overlap",36
"SJER",18,49.9488,23.2102231647103,"2017",6.27671181321673,6.91736828989878,0.677853209026792,0.666666666666667,0.360369017874303,0.907384362111009,625,2,7.95883408548297,25,0.425951659434813,22.5195604228817,0.756525101880984,0.315865776677036,8.29676609224288,56.986230636833,"Y",1,0,1,1,"No Overlap","Overlap",36
"SJER",21,29.9912790697674,9.89862612809237,"2018",7.60789577014785,8.05575453704007,0.576546446831907,0.628787878787879,0.70020354754289,0.944405112539989,1032,3,7.95883408548297,25,0.425951659434813,22.5195604228817,0.916971225362242,0.368510072789876,8.29676609224288,56.986230636833,"Y",0,0,1,1,"Overlap","Overlap",36
"SJER",24,48.4831961591221,14.4791823635697,"2019",8.0782681414649,8.5780597193264,0.63439906405605,0.602525252525253,0.495016869787872,0.941736057545103,1458,4,7.95883408548297,25,0.425951659434813,22.5195604228817,0.973664684727913,0.421154368902715,8.29676609224288,56.986230636833,"Y",1,0,1,1,"No Overlap","Overlap",36
"SJER",24,48.4855286473715,20.6786777906768,"2020",8.03779292532766,8.4731191558585,0.629910961501913,0.541179653679654,0.494993056063153,0.948622670999517,1693,5,7.95883408548297,25,0.425951659434813,22.5195604228817,0.968786251891885,0.421154368902715,8.29676609224288,56.986230636833,"Y",1,0,1,1,"No Overlap","Overlap",36
"SJER",25,56.9837810440953,19.7282392993793,"2021",8.36050197327629,8.77260603087272,0.511161439463255,0.505670995670996,0.438721326348184,0.953023758715923,1973,6,7.95883408548297,25,0.425951659434813,22.5195604228817,1.00768201493507,0.438702467606995,8.29676609224288,56.986230636833,"Y",1,0,1,1,"No Overlap","Overlap",36
"SJER",25,56.986230636833,20.7692641714601,"2022",7.95883408548297,8.29676609224288,0.431279843556285,0.471392496392496,0.438702467606995,0.959269430642879,2324,7,7.95883408548297,25,0.425951659434813,22.5195604228817,0.959269430642879,0.438702467606995,8.29676609224288,56.986230636833,"Y",1,0,1,1,"No Overlap","Overlap",36
"SJER",25,56.986230636833,22.5195604228817,"full",7.95883408548297,8.29676609224288,0.425951659434813,0.471392496392496,0.438702467606995,0.959269430642879,2324,7,7.95883408548297,25,0.425951659434813,22.5195604228817,0.959269430642879,0.438702467606995,8.29676609224288,56.986230636833,"Y",1,0,1,1,"No Overlap","Overlap",36
"SOAP",17,20.9870550161812,5.36266514208196,"2018",8.76290438412954,9.12467800280758,0.567109165673797,NA,0.810023130300694,0.960352176968138,309,1,11.366456534898,26,0.444873977927884,23.7765222795774,0.748692187211827,0.29325013293297,11.70428185816,57.9709882139619,"Y",0,0,1,1,"Overlap","Overlap",35
"SOAP",25,65.44,23.9632566350757,"2019",10.9564099821968,11.4139074405637,0.50898228051316,0.538461538461538,0.382029339853301,0.959917542633907,675,2,11.366456534898,26,0.444873977927884,23.7765222795774,0.936102711381491,0.431250195489663,11.70428185816,57.9709882139619,"Y",1,0,1,1,"No Overlap","Overlap",35
"SOAP",26,66.4526869158879,31.8270483788746,"2021",10.9319141484907,11.3523393171922,0.447337827102781,0.541958041958042,0.391255812318159,0.962965767939585,856,3,11.366456534898,26,0.444873977927884,23.7765222795774,0.934009816319415,0.448500203309249,11.70428185816,57.9709882139619,"Y",1,0,1,1,"No Overlap","Overlap",35
"SOAP",26,57.9709882139619,23.3179390504029,"2022",11.366456534898,11.70428185816,0.35818617426621,0.456543456543456,0.448500203309249,0.971136603906503,1103,4,11.366456534898,26,0.444873977927884,23.7765222795774,0.971136603906503,0.448500203309249,11.70428185816,57.9709882139619,"Y",1,0,1,1,"No Overlap","Overlap",35
"SOAP",26,57.9709882139619,23.7765222795774,"full",11.366456534898,11.70428185816,0.444873977927884,0.456543456543457,0.448500203309249,0.971136603906503,1103,4,11.366456534898,26,0.444873977927884,23.7765222795774,0.971136603906503,0.448500203309249,11.70428185816,57.9709882139619,"Y",1,0,1,1,"No Overlap","Overlap",35
"SRER",20,35.9709090909091,16.2467524100764,"2016",3.81404887756589,3.97355457572668,0.282820056443593,NA,0.556004852405985,0.959858183618476,550,1,8.4351427733408,44,0.368917731480713,28.667262244965,0.439941311394648,0.294171694588221,8.66944926239154,67.9875065070276,"Y",0,0,1,1,"Overlap","Overlap",27
"SRER",32,92.4410905550146,46.8452250016966,"2017",6.26586404785923,6.54915775175631,0.357988715600905,0.515151515151515,0.346166405089691,0.956743490592952,1027,2,8.4351427733408,44,0.368917731480713,28.667262244965,0.722752260058875,0.470674711341153,8.66944926239154,67.9875065070276,"Y",1,0,1,1,"No Overlap","Overlap",27
"SRER",36,120.44148199446,46.0155590763073,"2019",6.63779585463429,6.9401440918436,0.383797024587514,0.560606060606061,0.29890034067877,0.956434876105145,1444,3,8.4351427733408,44,0.368917731480713,28.667262244965,0.765653694223617,0.529509050258798,8.66944926239154,67.9875065070276,"Y",1,0,1,1,"No Overlap","Overlap",27
"SRER",38,73.9786096256684,28.7409889849261,"2021",7.3153362025356,7.5674860895062,0.416741137889212,0.637626262626263,0.513661992193147,0.966679834757774,1683,4,8.4351427733408,44,0.368917731480713,28.667262244965,0.843806334304287,0.55892621971762,8.66944926239154,67.9875065070276,"Y",1,0,1,1,"No Overlap","Overlap",27
"SRER",44,67.9875065070276,29.3758014713457,"2022",8.4351427733408,8.66944926239154,0.448426902416116,0.680142773892774,0.647177728094086,0.972973313302937,1921,5,8.4351427733408,44,0.368917731480713,28.667262244965,0.972973313302937,0.647177728094086,8.66944926239154,67.9875065070276,"Y",0,0,0,1,"Overlap","Overlap",27
"SRER",44,67.9875065070276,28.667262244965,"full",8.4351427733408,8.66944926239154,0.368917731480713,0.680142773892774,0.647177728094086,0.972973313302937,1921,5,8.4351427733408,44,0.368917731480713,28.667262244965,0.972973313302937,0.647177728094086,8.66944926239154,67.9875065070276,"Y",0,0,0,1,"Overlap","Overlap",27
"STEI",17,19.4832214765101,7.66468887887077,"2015",5.91594688861626,6.18119664352414,0.419456488605076,NA,0.872545642438856,0.95708763687598,149,1,11.1736083011157,49,0.28210496391166,19.6648748091421,0.52411327893383,0.288160588500642,11.2875348257741,58.9948822927329,"N",0,0,1,1,"Overlap","Overlap",22
"STEI",37,57.1296636085627,19.2487515328652,"2016",10.2544982828579,10.6099721818053,0.448417093666316,0.621621621621622,0.647649533760853,0.966496245903729,545,2,11.1736083011157,49,0.28210496391166,19.6648748091421,0.908479879897479,0.627173045560221,11.2875348257741,58.9948822927329,"N",1,0,1,1,"No Overlap","Overlap",22
"STEI",39,44.3271028037383,11.7721458935598,"2017",10.1792528324228,10.3607150164725,0.341266034064861,0.459459459459459,0.879822896900696,0.98248555396407,856,3,11.1736083011157,49,0.28210496391166,19.6648748091421,0.901813636860674,0.661074291266179,11.2875348257741,58.9948822927329,"N",0,0,1,1,"Overlap","Overlap",22
"STEI",42,49.9930615784909,12.8866584949667,"2018",10.5052052363321,10.6588663601094,0.341786827079927,0.408158158158158,0.840116581659207,0.985583727332166,1153,4,11.1736083011157,49,0.28210496391166,19.6648748091421,0.930690837147572,0.711926159825115,11.2875348257741,58.9948822927329,"N",0,0,0,1,"Overlap","Overlap",22
"STEI",44,56.4911221590909,12.4528711648723,"2019",10.7017259744014,10.8458810675744,0.276082543798541,0.37754719004719,0.778883447846667,0.98670877061302,1408,5,11.1736083011157,49,0.28210496391166,19.6648748091421,0.948101258563999,0.745827405531073,11.2875348257741,58.9948822927329,"N",1,0,0,1,"No Overlap","Overlap",22
"STEI",47,55.32805907173,12.9619524704363,"2020",11.1674907535422,11.2981337993083,0.286379397109419,0.390273046155399,0.849478560942594,0.98843675884117,1580,6,11.1736083011157,49,0.28210496391166,19.6648748091421,0.989364899060355,0.79667927409001,11.2875348257741,58.9948822927329,"N",0,0,0,1,"Overlap","Overlap",22
"STEI",48,56.3287369001655,14.3566689688761,"2021",11.0091804607902,11.1244003179236,0.241049968579979,0.398144205129499,0.852140535035839,0.989642600604026,1813,7,11.1736083011157,49,0.28210496391166,19.6648748091421,0.975339667227579,0.813629896942989,11.2875348257741,58.9948822927329,"N",0,0,0,1,"Overlap","Overlap",22
"STEI",49,58.9948822927329,11.5207901031296,"2022",11.1736083011157,11.2875348257741,0.257522725076229,0.385601436909029,0.830580519795968,0.989906872809978,1954,8,11.1736083011157,49,0.28210496391166,19.6648748091421,0.989906872809978,0.830580519795968,11.2875348257741,58.9948822927329,"N",0,0,0,1,"Overlap","Overlap",22
"STEI",49,58.9948822927329,19.6648748091421,"full",11.1736083011157,11.2875348257741,0.28210496391166,0.385601436909029,0.830580519795968,0.989906872809978,1954,8,11.1736083011157,49,0.28210496391166,19.6648748091421,0.989906872809978,0.830580519795968,11.2875348257741,58.9948822927329,"N",0,0,0,1,"Overlap","Overlap",22
"STER",53,57.886,5.72124898382782,"2015",26.8618363758037,27.4023508781122,0.569923817622868,NA,0.915592716719069,0.980274885731053,350,1,25.9241630351478,75,0.381628149490912,11.3542896857612,1.02825297283849,0.605756664101308,26.1237624255554,87.4938785504407,"N",0,0,1,1,"Overlap","Overlap",10
"STER",60,64.5653333333333,8.45915497891602,"2016",26.115350966449,26.4530804028077,0.512775314380098,0.344262295081967,0.929291260531968,0.987232888147014,750,2,25.9241630351478,75,0.381628149490912,11.3542896857612,0.999678015020602,0.685762261246764,26.1237624255554,87.4938785504407,"N",0,0,1,1,"Overlap","Overlap",10
"STER",63,67.5666913397483,9.86245763773292,"2017",26.2282540653205,26.5376793298637,0.417098848270765,0.39328499369483,0.932412091680123,0.988340153609626,965,3,25.9241630351478,75,0.381628149490912,11.3542896857612,1.00399986946991,0.720050374309102,26.1237624255554,87.4938785504407,"N",0,0,1,1,"Overlap","Overlap",10
"STER",64,67.4971682847896,7.42762335095258,"2018",26.1414691020411,26.394801058636,0.453661212038495,0.399871155216843,0.948187925898845,0.99040220246282,1236,4,25.9241630351478,75,0.381628149490912,11.3542896857612,1.00067779962921,0.731479745329882,26.1237624255554,87.4938785504407,"N",0,0,1,1,"Overlap","Overlap",10
"STER",68,72.8967635402906,5.81343840768323,"2019",26.2367274140628,26.4538687737475,0.40051335883302,0.379903366412632,0.932826050122457,0.991791697405704,1514,5,25.9241630351478,75,0.381628149490912,11.3542896857612,1.00432422354281,0.777197229412999,26.1237624255554,87.4938785504407,"N",0,0,1,1,"Overlap","Overlap",10
"STER",68,74.1211429471033,10.6047943782728,"2020",26.3259810861245,26.5321720040399,0.420338890825468,0.376263118662021,0.917417045882959,0.992228645363674,1588,6,25.9241630351478,75,0.381628149490912,11.3542896857612,1.00774079389006,0.777197229412999,26.1237624255554,87.4938785504407,"N",0,0,1,1,"Overlap","Overlap",10
"STER",72,85.4925783397471,11.4412658525731,"2021",26.2506161740652,26.4618164080043,0.389259014849966,0.395185251946242,0.842178366803634,0.99201867964456,1819,7,25.9241630351478,75,0.381628149490912,11.3542896857612,1.00485587590498,0.822914713496117,26.1237624255554,87.4938785504407,"N",1,0,1,1,"No Overlap","Overlap",10
"STER",75,87.4938785504407,15.1065885096036,"2022",25.9241630351478,26.1237624255554,0.382494387688797,0.395277835001541,0.857202826558455,0.992359470004506,2042,8,25.9241630351478,75,0.381628149490912,11.3542896857612,0.992359470004506,0.857202826558455,26.1237624255554,87.4938785504407,"N",0,0,1,1,"Overlap","Overlap",10
"STER",75,87.4938785504407,11.3542896857612,"full",25.9241630351478,26.1237624255554,0.381628149490912,0.395277835001541,0.857202826558455,0.992359470004506,2042,8,25.9241630351478,75,0.381628149490912,11.3542896857612,0.992359470004506,0.857202826558455,26.1237624255554,87.4938785504407,"N",1,0,1,1,"No Overlap","Overlap",10
"TALL",16,28.4599358974359,10.358620722269,"2014",6.61773168709576,7.0777707957574,0.731224747164195,NA,0.562193817219438,0.935002259618607,312,1,15.590943881378,59,0.623627459714847,23.1243599772333,0.40965829699034,0.200913408591878,16.1542723184533,79.6362976076989,"Y",1,0,1,1,"No Overlap","Overlap",17
"TALL",24,30.1151685393258,9.76893736916107,"2015",8.10303440762037,8.54492291122665,0.512159649364753,0.64,0.796940583900756,0.948286425963455,623,2,15.590943881378,59,0.623627459714847,23.1243599772333,0.501603182606013,0.301370112887817,16.1542723184533,79.6362976076989,"Y",0,0,1,1,"Overlap","Overlap",17
"TALL",34,46.0889497716895,19.6182730344815,"2016",11.4065393339896,12.0569633931323,0.82305658705128,0.586666666666667,0.737703943535827,0.94605407365563,1095,3,15.590943881378,59,0.623627459714847,23.1243599772333,0.706100473554588,0.42694099325774,16.1542723184533,79.6362976076989,"Y",0,0,1,1,"Overlap","Overlap",17
"TALL",42,56.0745367478659,14.3386441609738,"2017",13.8802280890052,14.6150090206086,0.917835454634357,0.562282282282282,0.749003066915188,0.949724223189507,1601,4,15.590943881378,59,0.623627459714847,23.1243599772333,0.859229547167505,0.527397697553679,16.1542723184533,79.6362976076989,"Y",0,0,1,1,"Overlap","Overlap",17
"TALL",51,71.6324419778002,15.6017599404909,"2018",15.731496387669,16.5683093108288,0.827407479350703,0.531467809272687,0.711967909956295,0.94949316146501,1982,5,15.590943881378,59,0.623627459714847,23.1243599772333,0.973828847103106,0.640411489886611,16.1542723184533,79.6362976076989,"Y",1,1,1,1,"No Overlap","No Overlap",17
"TALL",53,69.3265192601863,14.7149406100504,"2019",16.5012352449868,17.1823801242996,0.719288471445161,0.502097324341227,0.764498211731762,0.960357943754865,2397,6,15.590943881378,59,0.623627459714847,23.1243599772333,1.02147809073004,0.665525665960595,16.1542723184533,79.6362976076989,"Y",1,0,1,1,"No Overlap","Overlap",17
"TALL",54,67.9942244224422,10.7355217731905,"2020",16.6120349351664,17.2689578769232,0.806483338106519,0.536694006843495,0.794185101141866,0.961959317612633,2424,7,15.590943881378,59,0.623627459714847,23.1243599772333,1.02833693822223,0.678082753997588,16.1542723184533,79.6362976076989,"Y",1,0,1,1,"No Overlap","Overlap",17
"TALL",58,82.0745309454191,19.811665252975,"2021",16.080002198717,16.7289102333014,0.897948718691601,0.546758128314833,0.706674766604161,0.961210382174646,2736,8,15.590943881378,59,0.623627459714847,23.1243599772333,0.99540244721197,0.728311106145557,16.1542723184533,79.6362976076989,"Y",1,0,0,1,"No Overlap","Overlap",17
"TALL",59,79.6362976076989,12.7398680001405,"2022",15.590943881378,16.1542723184533,0.635757195433193,0.540913362275479,0.74086819418255,0.965128207203007,3147,9,15.590943881378,59,0.623627459714847,23.1243599772333,0.965128207203007,0.74086819418255,16.1542723184533,79.6362976076989,"Y",1,0,0,1,"No Overlap","Overlap",17
"TALL",59,79.6362976076989,23.1243599772333,"full",15.590943881378,16.1542723184533,0.623627459714847,0.540913362275479,0.74086819418255,0.965128207203007,3147,9,15.590943881378,59,0.623627459714847,23.1243599772333,0.965128207203007,0.74086819418255,16.1542723184533,79.6362976076989,"Y",0,0,0,1,"Overlap","Overlap",17
"TEAK",13,37.3689839572192,16.1967295103168,"2019",4.79588355800534,5.60761670835782,0.979389430866362,NA,0.347882083571837,0.8552445374623,187,1,4.84472002576593,15,0.387918488442851,18.6060390619394,0.928083192677864,0.276945575273705,5.16751471833839,46.9406307977737,"Y",1,0,1,1,"No Overlap","Overlap",44
"TEAK",15,46.9135135135135,18.4131137345176,"2021",5.04160136742606,5.49106432469818,0.487927708139851,0.533333333333333,0.319737296923609,0.918146477496086,370,2,4.84472002576593,15,0.387918488442851,18.6060390619394,0.975633673482247,0.319552586854275,5.16751471833839,46.9406307977737,"Y",1,0,1,1,"No Overlap","Overlap",44
"TEAK",15,46.9406307977737,18.5462130173059,"2022",4.84472002576593,5.16751471833839,0.406942218918549,0.488888888888889,0.319552586854275,0.937533861020865,539,3,4.84472002576593,15,0.387918488442851,18.6060390619394,0.937533861020865,0.319552586854275,5.16751471833839,46.9406307977737,"Y",1,0,1,1,"No Overlap","Overlap",44
"TEAK",15,46.9406307977737,18.6060390619394,"full",4.84472002576593,5.16751471833839,0.387918488442851,0.488888888888889,0.319552586854275,0.937533861020865,539,3,4.84472002576593,15,0.387918488442851,18.6060390619394,0.937533861020865,0.319552586854275,5.16751471833839,46.9406307977737,"Y",1,0,1,1,"No Overlap","Overlap",44
"TOOL",16,18.2347972972973,4.23194140128674,"2018",9.0194395728458,9.51767387963039,0.767812630424097,NA,0.877443260768874,0.947651672763142,148,1,8.05004085290119,22,0.344121553167113,4.96377256991535,1.10025675451487,0.571633752244165,8.1975770981044,27.9899497487437,"N",0,0,1,1,"Overlap","Overlap",40
"TOOL",20,22.989932885906,3.49378506266344,"2019",9.52595420247755,9.80416507995375,0.553843133997737,0.333333333333333,0.869945993285652,0.971623195324909,298,2,8.05004085290119,22,0.344121553167113,4.96377256991535,1.16204508825911,0.714542190305206,8.1975770981044,27.9899497487437,"N",0,0,1,1,"Overlap","Overlap",40
"TOOL",20,22.9916201117318,3.07637060179839,"2020",8.96811678063212,9.20420355794063,0.505274204545067,0.472222222222222,0.869882152836836,0.974350113421293,358,3,8.05004085290119,22,0.344121553167113,4.96377256991535,1.09399602752207,0.714542190305206,8.1975770981044,27.9899497487437,"N",0,0,1,1,"Overlap","Overlap",40
"TOOL",22,27.9874213836478,5.04293511115198,"2021",8.37633781298775,8.57622280387859,0.340532784656746,0.481481481481481,0.786067415730337,0.9766931205658,477,4,8.05004085290119,22,0.344121553167113,4.96377256991535,1.02180653048383,0.785996409335727,8.1975770981044,27.9899497487437,"N",1,0,1,1,"No Overlap","Overlap",40
"TOOL",22,27.9899497487437,4.93683368220548,"2022",8.05004085290119,8.1975770981044,0.351078756241224,0.464052287581699,0.785996409335727,0.982002457136106,597,5,8.05004085290119,22,0.344121553167113,4.96377256991535,0.982002457136106,0.785996409335727,8.1975770981044,27.9899497487437,"N",1,0,1,1,"No Overlap","Overlap",40
"TOOL",22,27.9899497487437,4.96377256991535,"full",8.05004085290119,8.1975770981044,0.344121553167113,0.464052287581699,0.785996409335727,0.982002457136106,597,5,8.05004085290119,22,0.344121553167113,4.96377256991535,0.982002457136106,0.785996409335727,8.1975770981044,27.9899497487437,"N",1,0,1,1,"No Overlap","Overlap",40
"TREE",18,21.1107305936073,7.67829936520823,"2015",10.3487447614995,11.4708020366069,1.15344365893015,NA,0.852646947493646,0.902181445418851,219,1,17.0285731908348,59,0.496292283873521,16.9610166435842,0.595243591560559,0.245255617381656,17.3857306625814,73.3928143712575,"Y",0,0,1,1,"Overlap","Overlap",18
"TREE",38,40.7175043327556,7.00611769997263,"2016",16.0552955128817,16.7167027315151,0.89765144554603,0.578947368421053,0.933259555631225,0.960434349449399,577,2,17.0285731908348,59,0.496292283873521,16.9610166435842,0.92347545377755,0.517761858916828,17.3857306625814,73.3928143712575,"Y",0,0,1,1,"Overlap","Overlap",18
"TREE",44,52.3238203957382,8.58149204137696,"2017",15.6875030143698,16.2438022050319,0.608430940153863,0.505382775119617,0.840917189670344,0.965753141805082,876,3,17.0285731908348,59,0.496292283873521,16.9610166435842,0.902320605261265,0.59951373137738,17.3857306625814,73.3928143712575,"Y",0,0,1,1,"Overlap","Overlap",18
"TREE",49,53.4960352422907,8.76006369823725,"2018",16.0367405676099,16.473999244466,0.549218889906369,0.45887306959194,0.91595572976712,0.973457648603268,1135,4,17.0285731908348,59,0.496292283873521,16.9610166435842,0.92240820238433,0.667640291761174,17.3857306625814,73.3928143712575,"Y",0,0,1,1,"Overlap","Overlap",18
"TREE",55,65.0762672272833,11.5261111953931,"2019",16.5917560732784,17.0187066731521,0.719601486109723,0.458738135527288,0.84516218190433,0.974912864527641,1427,5,17.0285731908348,59,0.496292283873521,16.9610166435842,0.954331825063187,0.749392164221725,17.3857306625814,73.3928143712575,"Y",0,0,1,1,"Overlap","Overlap",18
"TREE",58,72.0745257452574,12.6183470793311,"2020",16.6523643819436,17.06889885949,0.619991240291237,0.462642682334874,0.804722603447952,0.975596874703209,1599,6,17.0285731908348,59,0.496292283873521,16.9610166435842,0.957817920059224,0.790268100452001,17.3857306625814,73.3928143712575,"Y",1,0,0,1,"No Overlap","Overlap",18
"TREE",59,69.2800221361372,12.8817538766887,"2021",16.7183093436892,17.0807464166268,0.575535477721577,0.45498001305684,0.851616356069623,0.978780958156207,1807,7,17.0285731908348,59,0.496292283873521,16.9610166435842,0.961610970982731,0.80389341252876,17.3857306625814,73.3928143712575,"Y",0,0,0,1,"Overlap","Overlap",18
"TREE",59,73.3928143712575,16.1111319493961,"2022",17.0285731908348,17.3857306625814,0.544328303394923,0.418554296905862,0.80389341252876,0.979456861567786,2004,8,17.0285731908348,59,0.496292283873521,16.9610166435842,0.979456861567786,0.80389341252876,17.3857306625814,73.3928143712575,"Y",0,0,0,1,"Overlap","Overlap",18
"TREE",59,73.3928143712575,16.9610166435842,"full",17.0285731908348,17.3857306625814,0.496292283873521,0.418554296905862,0.80389341252876,0.979456861567786,2004,8,17.0285731908348,59,0.496292283873521,16.9610166435842,0.979456861567786,0.80389341252876,17.3857306625814,73.3928143712575,"Y",0,0,0,1,"Overlap","Overlap",18
"UKFS",51,75.9583333333333,24.2741800738173,"2016",22.8523641921066,25.0969270888642,1.46686772902321,NA,0.671420735052112,0.910564234066983,600,1,26.0772472416667,91,0.878569668908907,19.1684770722873,0.841918800898181,0.379068941807477,27.1431926306041,134.540170336355,"Y",1,1,1,1,"No Overlap","No Overlap",5
"UKFS",60,69.8379487179487,9.81006772154082,"2017",22.3293066095921,23.4344963354514,1.09395423621948,0.524590163934426,0.859131762909005,0.952839194406437,1200,2,26.0772472416667,91,0.878569668908907,19.1684770722873,0.822648496566896,0.445963460949973,27.1431926306041,134.540170336355,"Y",1,1,1,1,"No Overlap","No Overlap",5
"UKFS",66,77.5642813023913,13.1945285279194,"2018",22.6277247210614,23.6454439332817,0.943060869361621,0.558213449314152,0.85090713008341,0.956959183549612,1619,3,26.0772472416667,91,0.878569668908907,19.1684770722873,0.833642712152751,0.490559807044971,27.1431926306041,134.540170336355,"Y",0,1,1,1,"Overlap","No Overlap",5
"UKFS",74,101.548794132273,12.5458207780029,"2019",23.9734278666753,25.0602321282475,1.01918980418825,0.558808966209435,0.728713724592448,0.95663231465653,2011,4,26.0772472416667,91,0.878569668908907,19.1684770722873,0.883220636309567,0.5500216018383,27.1431926306041,134.540170336355,"Y",1,1,1,1,"No Overlap","No Overlap",5
"UKFS",76,120.063111620795,20.4509053706258,"2020",23.4238332622274,24.5181108333756,0.958065298984402,0.571280637700554,0.63300041931311,0.955368601660022,2180,5,26.0772472416667,91,0.878569668908907,19.1684770722873,0.862972664306885,0.564887050536633,27.1431926306041,134.540170336355,"Y",1,1,1,1,"No Overlap","No Overlap",5
"UKFS",84,136.063185041908,22.9118919953872,"2021",25.5508598407246,26.6607618568243,0.892251879750458,0.60088415928325,0.617360235791389,0.958369456129564,2585,6,26.0772472416667,91,0.878569668908907,19.1684770722873,0.941335832834778,0.624348845329963,27.1431926306041,134.540170336355,"Y",1,1,1,1,"No Overlap","No Overlap",5
"UKFS",91,134.540170336355,16.6999492459107,"2022",26.0772472416667,27.1431926306041,0.880511229717199,0.598620397286307,0.676377915774126,0.9607288131708,2831,7,26.0772472416667,91,0.878569668908907,19.1684770722873,0.9607288131708,0.676377915774126,27.1431926306041,134.540170336355,"Y",1,1,1,1,"No Overlap","No Overlap",5
"UKFS",91,134.540170336355,19.1684770722873,"full",26.0772472416667,27.1431926306041,0.878569668908907,0.598620397286307,0.676377915774126,0.9607288131708,2831,7,26.0772472416667,91,0.878569668908907,19.1684770722873,0.9607288131708,0.676377915774126,27.1431926306041,134.540170336355,"Y",1,1,1,1,"No Overlap","No Overlap",5
"UNDE",23,24.121776504298,4.37406331452856,"2015",11.6127851953264,11.997762163058,0.614484515905067,NA,0.953495278256221,0.967912602158682,349,1,12.5706577663515,38,0.324326590676592,6.33250983128893,0.913592970804394,0.541203836364556,12.7111148689133,42.4978510028653,"N",0,0,1,1,"Overlap","Overlap",28
"UNDE",32,34.4964689265537,7.16613923808244,"2016",12.6444809165571,12.9317638689159,0.515353838877335,0.333333333333333,0.927631174893033,0.977784704757152,708,2,12.5706577663515,38,0.324326590676592,6.33250983128893,0.994757819983271,0.752979250594164,12.7111148689133,42.4978510028653,"N",0,0,1,1,"Overlap","Overlap",28
"UNDE",35,41.1187880324544,10.2652600846123,"2017",12.8543171690576,13.1031114603727,0.461239595043096,0.357843137254902,0.851192403150966,0.981012579182627,986,3,12.5706577663515,38,0.324326590676592,6.33250983128893,1.01126591189059,0.823571055337367,12.7111148689133,42.4978510028653,"N",0,0,1,1,"Overlap","Overlap",28
"UNDE",37,49.2402390438247,16.1869053849945,"2018",12.6777060068736,12.9004788578223,0.401094713675468,0.298085901027077,0.75141796056411,0.982731427770711,1255,4,12.5706577663515,38,0.324326590676592,6.33250983128893,0.997371681210956,0.870632258499503,12.7111148689133,42.4978510028653,"N",0,0,0,1,"Overlap","Overlap",28
"UNDE",37,42.99604743083,7.7968784467965,"2019",12.8789207989154,13.056089145332,0.387883939795867,0.286064425770308,0.860544217687075,0.986430213179111,1518,5,12.5706577663515,38,0.324326590676592,6.33250983128893,1.01320151156941,0.870632258499503,12.7111148689133,42.4978510028653,"N",0,0,0,1,"Overlap","Overlap",28
"UNDE",37,42.9964559952747,8.24869277024408,"2020",12.6113848519234,12.7713910591789,0.336493863815593,0.270518207282913,0.86053604055335,0.987471512968784,1693,6,12.5706577663515,38,0.324326590676592,6.33250983128893,0.992154109374484,0.870632258499503,12.7111148689133,42.4978510028653,"N",0,0,0,1,"Overlap","Overlap",28
"UNDE",37,42.9968847352025,10.8329591093648,"2021",12.5006940430306,12.6476753148457,0.274404020703292,0.290649230706775,0.860527459788436,0.988378791504667,1926,7,12.5706577663515,38,0.324326590676592,6.33250983128893,0.983445918941593,0.870632258499503,12.7111148689133,42.4978510028653,"Y",0,0,0,1,"Overlap","Overlap",28
"UNDE",38,42.4978510028653,8.54117399063157,"2022",12.5706577663515,12.7111148689133,0.271839330449052,0.303549680741862,0.89416286008057,0.988950056386848,2094,8,12.5706577663515,38,0.324326590676592,6.33250983128893,0.988950056386848,0.89416286008057,12.7111148689133,42.4978510028653,"Y",0,0,0,1,"Overlap","Overlap",28
"UNDE",38,42.4978510028653,6.33250983128893,"full",12.5706577663515,12.7111148689133,0.324326590676592,0.303549680741862,0.89416286008057,0.988950056386848,2094,8,12.5706577663515,38,0.324326590676592,6.33250983128893,0.988950056386848,0.89416286008057,12.7111148689133,42.4978510028653,"Y",0,0,0,1,"Overlap","Overlap",28
